DEBUG: Receiving request... | Timestamp: [2025-02-23 18:01:07,489]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-18 15:41:08,129]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-18 15:41:10,461]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-18 15:41:10,492]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-18 15:41:10,493]
ERROR: Internal server error:
Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 155, in main
    wall_art = utils.apply_lighting_and_texture(background_np, art_np, box_percent)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\utils.py", line 254, in apply_lighting_and_texture
    artwork_resized = cv2.resize(artwork, (box_width, box_height))
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
cv2.error: OpenCV(4.10.0) :-1: error: (-5:Bad argument) in function 'resize'
> Overload resolution failed:
>  - src data type = object is not supported
>  - Expected Ptr<cv::UMat> for argument 'src'

 | Timestamp: [2025-04-18 15:41:10,562]
DEBUG: Receiving request... | Timestamp: [2025-04-18 15:41:27,361]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/2151107006/photo/a-living-room-with-a-gray-sofa-white-and-hardwood-paneled-wall-background-and-decoration.jpg?s=612x612&w=0&k=20&c=KZmj6f_P9WS74aGn2l13gsSpwkjitV2fwOaRqSWcer4=, prompt=car, tags=['string'], box=[0.1, 0.1, 0.9, 0.9], n=1 | Timestamp: [2025-04-18 15:41:27,361]
DEBUG: Processing input data... | Timestamp: [2025-04-18 15:41:27,361]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-18 15:41:27,496]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-18 15:41:27,496]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is an order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: car, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-04-18 15:41:27,496]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-18 15:41:27,496]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-18 15:41:30,298]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-18 15:41:30,326]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-18 15:41:30,326]
ERROR: Internal server error:
Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 155, in main
    wall_art = utils.apply_lighting_and_texture(background_np, art_np, box_percent)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\utils.py", line 254, in apply_lighting_and_texture
    artwork_resized = cv2.resize(artwork, (box_width, box_height))
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
cv2.error: OpenCV(4.10.0) :-1: error: (-5:Bad argument) in function 'resize'
> Overload resolution failed:
>  - src data type = object is not supported
>  - Expected Ptr<cv::UMat> for argument 'src'

 | Timestamp: [2025-04-18 15:41:30,342]
DEBUG: Receiving request... | Timestamp: [2025-04-18 15:42:03,437]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/2151107006/photo/a-living-room-with-a-gray-sofa-white-and-hardwood-paneled-wall-background-and-decoration.jpg?s=612x612&w=0&k=20&c=KZmj6f_P9WS74aGn2l13gsSpwkjitV2fwOaRqSWcer4=, prompt=car, tags=['string'], box=[0.2, 0.1, 0.8, 0.9], n=1 | Timestamp: [2025-04-18 15:42:03,437]
DEBUG: Processing input data... | Timestamp: [2025-04-18 15:42:03,437]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-18 15:42:03,564]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-18 15:42:03,564]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is an order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: car, size=1024x1024, quality=standard, n=1 | Timestamp: [2025-04-18 15:42:03,564]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-18 15:42:03,565]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-18 15:42:05,892]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-18 15:42:05,918]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-18 15:42:05,918]
ERROR: Internal server error:
Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 155, in main
    wall_art = utils.apply_lighting_and_texture(background_np, art_np, box_percent)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\utils.py", line 254, in apply_lighting_and_texture
    artwork_resized = cv2.resize(artwork, (box_width, box_height))
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
cv2.error: OpenCV(4.10.0) :-1: error: (-5:Bad argument) in function 'resize'
> Overload resolution failed:
>  - src data type = object is not supported
>  - Expected Ptr<cv::UMat> for argument 'src'

 | Timestamp: [2025-04-18 15:42:05,929]
DEBUG: App is running on cpu... | Timestamp: [2025-04-18 16:07:49,371]
INFO: START: MaskRCNN model loaded successfully. | Timestamp: [2025-04-18 16:07:49,949]
DEBUG: Receiving request... | Timestamp: [2025-04-18 16:07:55,554]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/2151107006/photo/a-living-room-with-a-gray-sofa-white-and-hardwood-paneled-wall-background-and-decoration.jpg?s=612x612&w=0&k=20&c=KZmj6f_P9WS74aGn2l13gsSpwkjitV2fwOaRqSWcer4=, prompt=car, tags=['string'], box=[0.2, 0.1, 0.8, 0.9], n=1 | Timestamp: [2025-04-18 16:07:55,554]
DEBUG: Processing input data... | Timestamp: [2025-04-18 16:07:55,554]
INFO: Wall image fetched successfully. | Timestamp: [2025-04-18 16:07:55,716]
INFO: Defined box coordinates successfully. | Timestamp: [2025-04-18 16:07:55,716]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is an order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas or borders around the art. Also use the following styles: string. The order text is: car, size=1024x1024, quality=standard, n=1 | Timestamp: [2025-04-18 16:07:55,716]
DEBUG: Segmenting the wall image... | Timestamp: [2025-04-18 16:07:55,716]
INFO: Segmentation completed successfully. | Timestamp: [2025-04-18 16:07:58,058]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-04-18 16:07:58,423]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-04-18 16:07:58,424]
INFO: Cropped objects returned successfully. | Timestamp: [2025-04-18 16:07:58,467]
INFO: Art placement on the wall completed. | Timestamp: [2025-04-18 16:07:58,467]
INFO: Request finished in 2.972 seconds. Response sent to the client. | Timestamp: [2025-04-18 16:07:58,526]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:08:17,100]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:09:37,121]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:10:15,096]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:10:16,587]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:12:10,029]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:12:11,614]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:12:12,110]
INFO: GET http://127.0.0.1:8000/ | Timestamp: [2025-05-13 15:18:21,615]
INFO: GET http://127.0.0.1:8000/favicon.ico | Timestamp: [2025-05-13 15:18:21,719]
INFO: GET http://127.0.0.1:8000/docs | Timestamp: [2025-05-13 15:18:28,325]
INFO: GET http://127.0.0.1:8000/openapi.json | Timestamp: [2025-05-13 15:18:28,681]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:22:10,709]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:22:12,316]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:22:12,812]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:25:18,420]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:25:20,065]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:25:20,555]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 15:25:20,790]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 101, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 154, in call_next
    raise app_exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 715, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 735, in app
    await route.handle(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 59, in wrapped_app
    response = await handler(conn, exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\exception_handlers.py", line 25, in request_validation_exception_handler
    content={"detail": jsonable_encoder(exc.errors())},
                       ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 303, in jsonable_encoder
    jsonable_encoder(
    ~~~~~~~~~~~~~~~~^
        item,
        ^^^^^
    ...<7 lines>...
        sqlalchemy_safe=sqlalchemy_safe,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 289, in jsonable_encoder
    encoded_value = jsonable_encoder(
        value,
    ...<4 lines>...
        sqlalchemy_safe=sqlalchemy_safe,
    )
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 318, in jsonable_encoder
    return ENCODERS_BY_TYPE[type(obj)](obj)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 59, in <lambda>
    bytes: lambda o: o.decode(),
                     ~~~~~~~~^^
UnicodeDecodeError: 'utf-8' codec can't decode byte 0xff in position 366: invalid start byte
 | Timestamp: [2025-05-13 15:25:20,797]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:32:02,358]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:32:03,946]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:32:04,437]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 15:32:09,521]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 101, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 154, in call_next
    raise app_exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 715, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 735, in app
    await route.handle(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 59, in wrapped_app
    response = await handler(conn, exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\exception_handlers.py", line 25, in request_validation_exception_handler
    content={"detail": jsonable_encoder(exc.errors())},
                       ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 303, in jsonable_encoder
    jsonable_encoder(
    ~~~~~~~~~~~~~~~~^
        item,
        ^^^^^
    ...<7 lines>...
        sqlalchemy_safe=sqlalchemy_safe,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 289, in jsonable_encoder
    encoded_value = jsonable_encoder(
        value,
    ...<4 lines>...
        sqlalchemy_safe=sqlalchemy_safe,
    )
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 318, in jsonable_encoder
    return ENCODERS_BY_TYPE[type(obj)](obj)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\encoders.py", line 59, in <lambda>
    bytes: lambda o: o.decode(),
                     ~~~~~~~~^^
UnicodeDecodeError: 'utf-8' codec can't decode byte 0xff in position 366: invalid start byte
 | Timestamp: [2025-05-13 15:32:09,528]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:39:25,017]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:39:26,660]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:39:27,167]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:39:57,166]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:39:58,861]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:39:59,359]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:41:20,795]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:41:22,429]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:41:22,915]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:42:36,438]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:42:38,044]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:42:38,528]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 15:42:45,175]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:51:27,172]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:51:28,807]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:51:29,303]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 15:55:14,402]
INFO: Remover model loaded. | Timestamp: [2025-05-13 15:55:16,214]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 15:55:16,715]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 16:01:53,392]
INFO: Remover model loaded. | Timestamp: [2025-05-13 16:02:03,488]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 16:02:04,035]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 16:04:30,119]
INFO: Remover model loaded. | Timestamp: [2025-05-13 16:04:31,816]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 16:04:32,325]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 95, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 154, in call_next
    raise app_exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 715, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 735, in app
    await route.handle(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\starlette\routing.py", line 73, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\routing.py", line 301, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "D:\AI\projects\ArtOa\ArtOa-AI\.venv\Lib\site-packages\fastapi\routing.py", line 212, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 198, in custom_on_wall
    segmentors = (
    
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 122, in process_wall_and_arts
    masks = await segment_image(*segmentors, wall)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\AI\projects\ArtOa\ArtOa-AI\pipeline\app.py", line 109, in segment_image
    if not final_masks:
           ^^^^^^^^^^^
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
 | Timestamp: [2025-05-13 16:12:36,379]
INFO: GET http://127.0.0.1:8000/docs | Timestamp: [2025-05-13 16:12:36,457]
INFO: GET http://127.0.0.1:8000/ | Timestamp: [2025-05-13 16:12:36,457]
INFO: GET http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 16:12:36,457]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:37:52,934]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:40:36,084]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:42:21,891]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:43:08,940]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:43:58,813]
INFO: Remover model loaded. | Timestamp: [2025-05-13 17:44:10,856]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 17:44:25,072]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:47:20,746]
INFO: Remover model loaded. | Timestamp: [2025-05-13 17:47:29,461]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 17:47:31,774]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 17:47:37,471]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:48:16,539]
INFO: Remover model loaded. | Timestamp: [2025-05-13 17:48:22,498]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 17:48:24,044]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 17:48:24,830]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 17:58:27,302]
INFO: Remover model loaded. | Timestamp: [2025-05-13 17:58:37,762]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 17:58:42,095]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 17:58:48,422]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 95, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 156, in call_next
    raise app_exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 714, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 734, in app
    await route.handle(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 73, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 301, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 212, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
